ID,item_cnt_month
44972,0.48381266
44973,0.11321278
44974,0.11130012
44975,0.11119157
44976,0.10707794
44977,0.40459555
44978,0.26250404
44979,0.3208965
44980,0.22178546
44981,0.17249556
44982,0.12116425
44983,0.17249556
44984,0.5097829
44985,0.22594655
44986,0.16852011
44987,0.23992884
44988,0.49944317
44989,0.09778154
44990,0.40590444
44991,0.13487047
44992,0.101222515
44993,0.091051504
44994,0.12466857
44995,0.10398117
44996,0.17249556
44997,0.12399651
44998,0.12399651
44999,0.12399651
45000,0.12399651
45001,0.12399651
45002,0.12399651
45003,0.12399651
45004,0.1323679
45005,0.09637217
45006,0.28201237
45007,0.12399651
45008,0.3463989
45009,0.1645839
45010,0.3988396
45011,0.17941242
45012,0.7573159
45013,0.70248294
45014,0.12399651
45015,0.31620514
45016,0.5613429
45017,0.12399651
45018,0.12399651
45019,0.12399651
45020,0.17249556
45021,0.12399651
45022,0.11837225
45023,0.42422956
45024,0.11002296
45025,0.1132643
45026,0.12399651
45027,0.12399651
45028,0.12946707
45029,0.16241023
45030,0.12399651
45031,0.33059874
45032,0.5162494
45033,0.12399651
45034,0.12399651
45035,0.12399651
45036,0.12399651
45037,0.12399651
45038,0.12399651
45039,0.21463498
45040,0.10630554
45041,0.806697
45042,0.12399651
45043,0.09305398
45044,0.12399651
45045,0.23955442
45046,0.12116425
45047,0.3704196
45048,0.37295324
45049,0.11360712
45050,0.124255136
45051,0.12399651
45052,1.0677892
45053,0.12399651
45054,0.40590444
45055,0.16796537
45056,0.4735339
45057,0.12399651
45058,0.49073312
45059,0.117522396
45060,0.45223674
45061,0.11989721
45062,0.108413145
45063,0.2531163
45064,0.12399651
45065,0.112549335
45066,0.32036543
45067,0.5319718
45068,0.12399651
45069,0.13843532
45070,0.11309792
45071,0.2902869
45072,0.114499256
45073,0.16683039
45074,0.12399651
45075,0.23044768
45076,0.121756144
45077,0.38816687
45078,0.17249556
45079,0.13202137
45080,0.16012427
45081,0.10712835
45082,0.12399651
45083,0.35717794
45084,0.11450354
45085,0.1104792
45086,0.097690865
45087,0.11014116
45088,0.11454246
45089,0.26591772
45090,0.23992884
45091,0.20570846
45092,0.9986111
45093,0.47951153
45094,0.12399651
45095,0.12399651
45096,0.12399651
45097,0.12399651
45098,0.12399651
45099,0.12399651
45100,0.12399651
45101,0.12399651
45102,0.12399651
45103,0.12399651
45104,0.12399651
45105,0.12399651
45106,0.12399651
45107,0.12399651
45108,0.12399651
45109,0.12399651
45110,0.12399651
45111,0.12399651
45112,0.12399651
45113,0.12399651
45114,0.12399651
45115,0.12399651
45116,0.12399651
45117,0.12399651
45118,0.12399651
45119,0.12399651
45120,0.12399651
45121,0.12399651
45122,0.12399651
45123,0.12399651
45124,0.12399651
45125,0.12399651
45126,0.12399651
45127,0.12399651
45128,0.12399651
45129,0.12399651
45130,0.12399651
45131,0.12399651
45132,0.12399651
45133,0.12399651
45134,0.12399651
45135,0.12399651
45136,0.12399651
45137,0.12399651
45138,0.12399651
45139,0.12399651
45140,0.12399651
45141,0.12399651
45142,0.12399651
45143,0.12399651
45144,0.12399651
45145,0.12399651
45146,0.12399651
45147,0.12399651
45148,0.12399651
45149,0.12399651
45150,0.12399651
45151,0.12399651
45152,0.12399651
45153,0.12399651
45154,0.12399651
45155,0.12399651
45156,0.12399651
45157,0.12399651
45158,0.12399651
45159,0.12399651
45160,0.12399651
45161,0.12399651
45162,0.12399651
45163,0.12399651
45164,0.12399651
45165,0.12399651
45166,0.12399651
45167,0.12399651
45168,0.12399651
45169,0.12399651
45170,0.12399651
45171,0.12399651
45172,0.12399651
45173,0.12399651
45174,0.12399651
45175,0.12399651
45176,0.12399651
45177,0.12399651
45178,0.12399651
45179,0.12399651
45180,0.12399651
45181,0.12399651
45182,0.12399651
45183,0.12399651
45184,0.12399651
45185,0.12399651
45186,0.12399651
45187,0.12399651
45188,0.12399651
45189,0.12399651
45190,0.12399651
45191,0.12399651
45192,0.12399651
45193,0.12399651
45194,0.12399651
45195,0.12399651
45196,0.12399651
45197,0.12399651
45198,0.12399651
45199,0.12399651
45200,0.12399651
45201,0.12399651
45202,0.12399651
45203,0.12399651
45204,0.12399651
45205,0.12399651
45206,0.12399651
45207,0.12399651
45208,0.12399651
45209,0.12399651
45210,0.12399651
45211,0.12399651
45212,0.12399651
45213,0.12399651
45214,0.12399651
45215,0.12399651
45216,0.12399651
45217,0.12399651
45218,0.12399651
45219,0.12399651
45220,0.12399651
45221,0.12399651
45222,0.12399651
45223,0.12399651
45224,0.12399651
45225,0.12399651
45226,0.12399651
45227,0.109933585
45228,0.12399651
45229,0.12399651
45230,0.12399651
45231,0.12399651
45232,0.12399651
45233,0.12736222
45234,0.12399651
45235,0.12399651
45236,0.12399651
45237,0.12399651
45238,0.12399651
45239,0.12399651
45240,0.12399651
45241,0.12399651
45242,0.12399651
45243,0.12399651
45244,0.12399651
45245,0.12399651
45246,0.12399651
45247,0.12399651
45248,0.12399651
45249,0.12399651
45250,0.12399651
45251,0.12399651
45252,0.12399651
45253,0.12399651
45254,0.12399651
45255,0.12399651
45256,0.12399651
45257,0.10822262
45258,0.3816987
45259,0.12399651
45260,0.12399651
45261,0.12399651
45262,0.12399651
45263,0.12399651
45264,0.12399651
45265,0.12399651
45266,0.12399651
45267,0.12399651
45268,0.12399651
45269,0.12399651
45270,0.12399651
45271,0.12399651
45272,0.12399651
45273,0.12399651
45274,0.12399651
45275,0.12399651
45276,0.12399651
45277,0.12399651
45278,0.12399651
45279,0.12399651
45280,0.12399651
45281,0.12399651
45282,0.12399651
45283,0.12399651
45284,0.12399651
45285,0.12399651
45286,0.12399651
45287,0.12399651
45288,0.12399651
45289,0.12399651
45290,0.12399651
45291,0.12399651
45292,0.12399651
45293,0.12399651
45294,0.12399651
45295,0.12399651
45296,0.12399651
45297,0.12399651
45298,0.12399651
45299,0.12399651
45300,0.12399651
45301,0.12399651
45302,0.12399651
45303,0.12399651
45304,0.12399651
45305,0.12399651
45306,0.12399651
45307,0.12399651
45308,0.12399651
45309,0.12399651
45310,0.12399651
45311,0.12399651
45312,0.12399651
45313,0.12399651
45314,0.12399651
45315,0.12399651
45316,0.12399651
45317,0.12399651
45318,0.12399651
45319,0.12399651
45320,0.12399651
45321,0.12399651
45322,0.12399651
45323,0.12399651
45324,0.12399651
45325,0.12399651
45326,0.12399651
45327,0.12399651
45328,0.12399651
45329,0.12399651
45330,0.12399651
45331,0.12399651
45332,0.12399651
45333,0.12399651
45334,0.12399651
45335,0.12399651
45336,0.12399651
45337,0.12399651
45338,0.12399651
45339,0.12399651
45340,0.12399651
45341,0.12399651
45342,0.12399651
45343,0.12399651
45344,0.12399651
45345,0.12399651
45346,0.12399651
45347,0.12399651
45348,0.12399651
45349,0.12399651
45350,0.12399651
45351,0.12399651
45352,0.12399651
45353,0.12399651
45354,0.12399651
45355,0.12399651
45356,0.12399651
45357,0.12399651
45358,0.12399651
45359,0.12399651
45360,0.12399651
45361,0.12399651
45362,0.12399651
45363,0.12399651
45364,0.12399651
45365,0.12399651
45366,0.12399651
45367,0.12399651
45368,0.12399651
45369,0.12399651
45370,0.12399651
45371,0.12399651
45372,0.12399651
45373,0.12399651
45374,0.12399651
45375,0.12399651
45376,0.12399651
45377,0.12399651
45378,0.12399651
45379,0.12399651
45380,0.12399651
45381,0.12399651
45382,0.12399651
45383,0.12399651
45384,0.12399651
45385,0.12399651
45386,0.12399651
45387,0.12399651
45388,0.12399651
45389,0.12399651
45390,0.12399651
45391,0.12399651
45392,0.12399651
45393,0.12399651
45394,0.12399651
45395,0.12399651
45396,0.12399651
45397,0.12399651
45398,0.12399651
45399,0.12399651
45400,0.12399651
45401,0.12399651
45402,0.12399651
45403,0.12399651
45404,0.12399651
45405,0.12399651
45406,0.12399651
45407,0.22779867
45408,0.12229729
45409,0.10414456
45410,0.2737395
45411,0.09784268
45412,0.12399651
45413,0.12399651
45414,0.12399651
45415,0.12399651
45416,0.12399651
45417,0.12399651
45418,0.12399651
45419,0.12399651
45420,0.12399651
45421,0.12399651
45422,0.12399651
45423,0.12399651
45424,0.12399651
45425,0.12399651
45426,0.12399651
45427,0.12399651
45428,0.12399651
45429,0.12399651
45430,0.12399651
45431,0.12399651
45432,0.12399651
45433,0.12399651
45434,0.12399651
45435,0.12399651
45436,0.12399651
45437,0.12399651
45438,0.12399651
45439,0.12399651
45440,0.12399651
45441,0.12399651
45442,0.12399651
45443,0.12399651
45444,0.12399651
45445,0.12399651
45446,0.12399651
45447,0.12399651
45448,0.12399651
45449,0.12399651
45450,0.12399651
45451,0.12399651
45452,0.12399651
45453,0.12399651
45454,0.12399651
45455,0.12399651
45456,0.12399651
45457,0.12399651
45458,0.12399651
45459,0.12399651
45460,0.12399651
45461,0.12399651
45462,0.12399651
45463,0.12399651
45464,0.12399651
45465,0.12399651
45466,0.12399651
45467,0.12399651
45468,0.12399651
45469,0.12399651
45470,0.12399651
45471,0.12399651
45472,0.12399651
45473,0.12399651
45474,0.12399651
45475,0.12399651
45476,0.12399651
45477,0.12399651
45478,0.12399651
45479,0.12399651
45480,0.12399651
45481,0.12399651
45482,0.12399651
45483,0.12399651
45484,0.12399651
45485,0.12399651
45486,0.12399651
45487,0.12399651
45488,0.12399651
45489,0.12399651
45490,0.12399651
45491,0.12399651
45492,0.12399651
45493,0.12399651
45494,0.12399651
45495,0.12399651
45496,0.12399651
45497,0.12399651
45498,0.12399651
45499,0.12399651
45500,0.12399651
45501,0.12399651
45502,0.12399651
45503,0.12399651
45504,0.12399651
45505,0.12399651
45506,0.12399651
45507,0.12399651
45508,0.12399651
45509,0.12399651
45510,0.12399651
45511,0.12399651
45512,0.12399651
45513,0.12399651
45514,0.12399651
45515,0.12399651
45516,0.12399651
45517,0.12399651
45518,0.12399651
45519,0.12399651
45520,0.12399651
45521,0.12399651
45522,0.12399651
45523,0.12399651
45524,0.12399651
45525,0.12399651
45526,0.12399651
45527,0.12399651
45528,0.12399651
45529,0.12399651
45530,0.12399651
45531,0.12399651
45532,0.12399651
45533,0.12399651
45534,0.12399651
45535,0.12399651
45536,0.15785162
45537,0.114521146
45538,0.12399651
45539,0.11995673
45540,0.12443246
45541,0.11188693
45542,0.14321417
45543,0.4500452
45544,1.2396427
45545,0.23992884
45546,0.1212733
45547,0.41403082
45548,0.11530021
45549,0.12876198
45550,0.100364566
45551,0.10520469
45552,0.12399651
45553,0.10215413
45554,0.10184786
45555,0.103120744
45556,0.12399651
45557,0.12399651
45558,0.14033332
45559,0.4976034
45560,0.10751106
45561,0.46541426
45562,0.22537641
45563,0.12399651
45564,0.08891197
45565,0.132131
45566,0.12423838
45567,0.1044641
45568,0.29283774
45569,0.23609544
45570,0.11326585
45571,0.1272213
45572,0.11542784
45573,0.10822262
45574,0.113044634
45575,0.11071132
45576,0.10511034
45577,0.1091663
45578,0.6010487
45579,0.259041
45580,0.12399651
45581,0.1616731
45582,0.11215074
45583,0.11558752
45584,0.5053493
45585,0.11942361
45586,0.40590444
45587,0.12399651
45588,0.12399651
45589,0.111265145
45590,0.3728648
45591,0.12399651
45592,0.12399651
45593,0.12399651
45594,0.11100016
45595,0.13213676
45596,0.09948497
45597,0.1846664
45598,0.11225071
45599,0.40590444
45600,0.124463774
45601,0.12277744
45602,0.120037764
45603,0.12399651
45604,0.17077868
45605,0.12399651
45606,0.12399651
45607,0.115036085
45608,0.50929546
45609,0.11793412
45610,0.12261122
45611,0.17249556
45612,0.10639365
45613,0.885391
45614,0.10713941
45615,0.1128398
45616,0.11363891
45617,0.17249556
45618,0.30270416
45619,0.12089342
45620,0.12399651
45621,0.09751444
45622,0.455872
45623,0.21433584
45624,0.12399651
45625,0.12399651
45626,0.6206541
45627,0.12399651
45628,0.8037164
45629,0.37856412
45630,0.101250485
45631,0.12399651
45632,0.11952977
45633,0.12399651
45634,0.12399651
45635,0.28463623
45636,0.12399651
45637,0.12399651
45638,0.113136694
45639,0.12229729
45640,0.23438428
45641,0.12399651
45642,0.12736222
45643,0.09858089
45644,0.10902992
45645,0.10835694
45646,0.1184462
45647,0.11989721
45648,0.11989721
45649,0.11981191
45650,0.12767094
45651,0.3553233
45652,0.11057283
45653,0.17249556
45654,0.11245404
45655,0.12399651
45656,0.19943988
45657,0.38190356
45658,0.50155294
45659,0.11793412
45660,0.25501728
45661,0.15090519
45662,0.12412241
45663,0.12399651
45664,0.36617637
45665,0.2987276
45666,0.17249556
45667,0.45705524
45668,0.111428194
45669,0.11921098
45670,0.16766334
45671,0.11860131
45672,0.116488606
45673,0.11885531
45674,0.12399651
45675,0.10746503
45676,0.12399651
45677,0.10633962
45678,0.15376823
45679,0.39930686
45680,0.108744346
45681,0.17739147
45682,0.7700343
45683,0.39430514
45684,0.119578406
45685,0.12399651
45686,0.12213597
45687,0.1132643
45688,0.117692955
45689,0.37759054
45690,0.12399651
45691,0.12399651
45692,0.11670677
45693,0.12399651
45694,0.10790906
45695,0.13719645
45696,0.11606123
45697,0.1384472
45698,0.115077004
45699,0.36971897
45700,0.12116425
45701,0.43405902
45702,0.12399651
45703,0.18478498
45704,0.12399651
45705,0.40590444
45706,0.1212733
45707,0.47964627
45708,0.11507092
45709,0.3798924
45710,0.12399651
45711,0.1098895
45712,0.16656767
45713,0.20199662
45714,0.29436535
45715,0.12399651
45716,0.11942361
45717,0.11942361
45718,0.12399651
45719,0.117491126
45720,0.113049224
45721,0.12399651
45722,0.11366987
45723,0.11629931
45724,0.09626164
45725,0.15924367
45726,0.12452948
45727,0.11053772
45728,0.12399651
45729,0.07877566
45730,0.092802346
45731,0.12399651
45732,0.1012288
45733,0.12399651
45734,0.12399651
45735,0.3482671
45736,0.11103101
45737,0.11821537
45738,0.095152766
45739,0.12399651
45740,0.11317444
45741,0.8721107
45742,0.12399651
45743,0.12399651
45744,0.39393312
45745,0.17249556
45746,0.14123577
45747,0.12399651
45748,0.12399651
45749,0.12399651
45750,0.12399651
45751,0.12399651
45752,0.12399651
45753,0.12399651
45754,0.12399651
45755,0.12399651
45756,0.12399651
45757,0.12399651
45758,0.11860131
45759,0.11942361
45760,0.1396158
45761,0.12399651
45762,0.09477322
45763,0.12399651
45764,0.117692955
45765,0.3787675
45766,0.12399651
45767,0.12399651
45768,0.29886347
45769,0.10400511
45770,0.12399651
45771,0.2217344
45772,0.37973207
45773,0.11989721
45774,0.12399651
45775,0.12399651
45776,0.12399651
45777,0.12399651
45778,0.111687824
45779,0.12399651
45780,0.23992884
45781,0.10667661
45782,0.12399651
45783,0.12399651
45784,0.12399651
45785,0.12399651
45786,0.12399651
45787,0.2681355
45788,0.12399651
45789,0.11787202
45790,0.34879157
45791,0.119271144
45792,0.12180823
45793,0.12399651
45794,0.12399651
45795,0.09937828
45796,0.12399651
45797,0.12399651
45798,0.08437426
45799,0.22653002
45800,0.12399651
45801,0.1185112
45802,0.12399651
45803,0.19610177
45804,0.1111507
45805,0.117692955
45806,0.40590444
45807,0.4923353
45808,0.11942361
45809,0.12158048
45810,0.25208437
45811,0.110093325
45812,0.13225439
45813,0.124463774
45814,0.123805225
45815,0.12399651
45816,0.16081458
45817,0.122666195
45818,0.119382516
45819,0.16618636
45820,0.25496614
45821,0.1170849
45822,0.11869046
45823,0.47535506
45824,0.27010682
45825,0.1098895
45826,0.10081295
45827,0.12304054
45828,0.109500706
45829,0.1210253
45830,0.12399651
45831,0.15098624
45832,0.18527651
45833,0.119748995
45834,0.119358726
45835,0.103181966
45836,0.17246553
45837,0.23992884
45838,0.11003204
45839,0.12399651
45840,0.119271144
45841,0.12399651
45842,0.11807212
45843,0.11775775
45844,0.1196536
45845,0.12286492
45846,0.40590444
45847,0.110920824
45848,0.40590444
45849,0.11793412
45850,0.12399651
45851,0.13674006
45852,0.16489395
45853,0.16759798
45854,0.12399651
45855,0.116119586
45856,0.1579637
45857,0.37025234
45858,0.18969612
45859,0.10534834
45860,0.16594066
45861,0.12399651
45862,0.24271499
45863,0.12229729
45864,0.1208486
45865,0.10176266
45866,0.10844849
45867,0.11989721
45868,0.17294021
45869,0.17138803
45870,0.12399651
45871,0.10383948
45872,0.1229399
45873,0.12399651
45874,0.11948054
45875,0.101518184
45876,0.12399651
45877,0.3575473
45878,0.10525985
45879,0.11615114
45880,0.11547339
45881,0.1286304
45882,0.098469734
45883,0.12399651
45884,0.12399651
45885,0.11630304
45886,0.31547287
45887,0.12399651
45888,0.12399651
45889,0.12399651
45890,0.103556305
45891,0.107047126
45892,0.19604896
45893,0.35685885
45894,0.5188267
45895,0.665431
45896,0.23992884
45897,0.15092981
45898,0.12399651
45899,0.08673619
45900,3.6592844
45901,0.12399651
45902,1.864164
45903,0.94098186
45904,0.12399651
45905,1.3572303
45906,4.249653
45907,0.99414
45908,1.1496326
45909,1.7347275
45910,4.816595
45911,1.6443394
45912,0.84948254
45913,2.2837243
45914,5.2785187
45915,2.628289
45916,0.8962039
45917,0.65108573
45918,1.9003152
45919,0.8769686
45920,2.389238
45921,0.40590444
45922,12.896225
45923,1.5610727
45924,2.1597598
45925,1.0766532
45926,0.40590444
45927,3.785543
45928,3.3889956
45929,19.051521
45930,2.3675878
45931,0.40590444
45932,4.926861
45933,5.910168
45934,0.13530576
45935,0.15858924
45936,0.15928164
45937,3.0920956
45938,0.5503408
45939,0.4677756
45940,1.3376876
45941,6.917262
45942,14.606456
45943,19.694176
45944,2.3084219
45945,0.12399651
45946,4.7275577
45947,2.1535115
45948,2.5355322
45949,1.1999019
45950,2.5723999
45951,1.525132
45952,1.9363347
45953,0.5961423
45954,14.0389385
45955,7.3516107
45956,9.964757
45957,7.8439035
45958,15.017154
45959,17.510418
45960,15.88807
45961,0.58393943
45962,0.47837493
45963,1.4250487
45964,0.12399651
45965,0.12399651
45966,1.8840181
45967,0.27315447
45968,1.1617743
45969,1.0510793
45970,0.12399651
45971,3.6132736
45972,0.26095802
45973,2.8683767
45974,0.12399651
45975,0.12399651
45976,2.337524
45977,0.12399651
45978,2.3879774
45979,1.312414
45980,3.2771847
45981,4.7138686
45982,6.234147
45983,1.1373945
45984,1.8110062
45985,2.0472267
45986,1.8743367
45987,0.38924706
45988,2.1040475
45989,1.2330617
45990,1.7811369
45991,1.0489457
45992,2.9882843
45993,0.25427747
45994,1.9193779
45995,0.093379855
45996,0.10911861
45997,1.4697529
45998,2.0938723
45999,3.501405
46000,2.938976
46001,2.2573757
46002,1.1494868
46003,4.272016
46004,0.31646073
46005,0.72516394
46006,1.0766532
46007,2.0263672
46008,1.072599
46009,0.12399651
46010,0.7113712
46011,0.72516394
46012,1.0766532
46013,0.40590444
46014,0.7255527
46015,0.47103634
46016,0.72516394
46017,0.4092341
46018,18.941887
46019,0.45451823
46020,0.112099245
46021,0.41985902
46022,1.260137
46023,1.3342619
46024,0.79964685
46025,0.6639792
46026,0.12399651
46027,1.8787589
46028,1.0766532
46029,1.375595
46030,0.57535946
46031,0.17249556
46032,5.985255
46033,12.210118
46034,0.4244594
46035,2.2573757
46036,1.0993636
46037,3.0424974
46038,2.8886893
46039,0.12399651
46040,1.1065705
46041,1.7711338
46042,0.47667795
46043,5.939804
46044,0.12399651
46045,0.12399651
46046,0.12399651
46047,0.124650076
46048,0.12399651
46049,0.48543063
46050,0.26607507
46051,1.8498591
46052,10.790605
46053,1.0324692
46054,0.22946736
46055,2.5919974
46056,0.6995207
46057,0.35627908
46058,0.837742
46059,1.3064579
46060,6.8337173
46061,1.2533423
46062,2.669908
46063,9.700219
46064,4.1190004
46065,0.20909843
46066,1.4288422
46067,0.3254824
46068,0.12399651
46069,0.41878992
46070,1.1178182
46071,6.4749703
46072,0.3234833
46073,3.5277236
46074,6.459411
46075,12.292954
46076,4.086609
46077,0.12399651
46078,0.40323657
46079,1.1918056
46080,8.898309
46081,0.7564391
46082,0.11184453
46083,1.4730942
46084,0.55391693
46085,0.13259162
46086,0.7171792
46087,0.9436867
46088,0.12399651
46089,0.12399651
46090,1.0402223
46091,4.6982064
46092,3.416794
46093,0.13630292
46094,1.7781454
46095,0.13638732
46096,2.248964
46097,15.870181
46098,4.4743447
46099,0.12399651
46100,0.12399651
46101,0.12399651
46102,0.3581559
46103,4.243326
46104,0.336426
46105,0.12399651
46106,0.12399651
46107,0.09384171
46108,2.3334312
46109,0.7823205
46110,0.6404543
46111,0.32280293
46112,0.14639445
46113,1.0766532
46114,0.16634299
46115,1.7473768
46116,1.2550083
46117,1.2400235
46118,8.666053
46119,1.2412379
46120,0.6780398
46121,0.12399651
46122,0.12399651
46123,0.9272332
46124,3.951476
46125,0.90384805
46126,0.51709664
46127,0.67023546
46128,0.72541785
46129,0.12399651
46130,0.12399651
46131,2.3267438
46132,0.12399651
46133,0.07001746
46134,0.11378584
46135,0.16201445
46136,1.9323891
46137,1.899064
46138,0.12399651
46139,1.2721561
46140,0.23992884
46141,0.1986023
46142,0.22108209
46143,0.12399651
46144,0.12399651
46145,1.1811899
46146,2.2337306
46147,0.68817055
46148,2.5498383
46149,0.35178643
46150,0.87845266
46151,0.6615399
46152,1.3407339
46153,6.2638726
46154,1.6727581
46155,12.165959
46156,3.4883256
46157,0.82247543
46158,0.6312305
46159,1.0855926
46160,0.11246842
46161,0.58508074
46162,0.6990142
46163,0.2404472
46164,0.3797897
46165,2.2890542
46166,0.523177
46167,0.87477016
46168,0.9801831
46169,3.0530035
46170,3.2315269
46171,2.4457097
46172,0.47449183
46173,4.272016
46174,20.0
46175,0.72516394
46176,1.5966108
46177,0.93170273
46178,4.6200075
46179,10.358582
46180,0.83934796
46181,1.7861146
46182,0.9946033
46183,1.742477
46184,2.4105847
46185,0.33342975
46186,0.40590444
46187,1.7398959
46188,0.22936803
46189,0.86289287
46190,0.5742706
46191,0.88722193
46192,1.2353451
46193,0.5509671
46194,0.28972572
46195,4.4936075
46196,1.9430776
46197,1.3565253
46198,0.12399651
46199,1.8498591
46200,0.69651914
46201,2.2947493
46202,2.0466204
46203,0.9799111
46204,0.1644862
46205,0.8836309
46206,2.317656
46207,0.72046506
46208,0.6503039
46209,3.4883256
46210,2.669908
46211,3.928705
46212,1.4570072
46213,3.3181574
46214,0.50258005
46215,2.669908
46216,3.341932
46217,8.733361
46218,0.11525748
46219,0.6635692
46220,1.0766532
46221,0.5055758
46222,2.8940182
46223,0.35779902
46224,2.0953374
46225,1.4117769
46226,0.59279764
46227,0.12399651
46228,0.40590444
46229,2.1792305
46230,1.2550623
46231,0.12399651
46232,0.25343275
46233,0.61674356
46234,3.1807697
46235,0.7668483
46236,0.47423926
46237,1.571969
46238,0.37675032
46239,5.383994
46240,0.5204889
46241,0.097197354
46242,0.12399651
46243,3.065694
46244,1.4847289
46245,0.38855803
46246,4.041653
46247,1.2990835
46248,0.43851587
46249,8.407117
46250,1.106853
46251,2.5649302
46252,0.91501594
46253,0.49437216
46254,0.40590444
46255,0.12399651
46256,0.23992884
46257,1.9985347
46258,0.8371805
46259,1.2118791
46260,1.4025406
46261,9.454047
46262,0.23992884
46263,1.0993636
46264,2.0947244
46265,2.6235645
46266,0.12399651
46267,0.7101691
46268,1.0993636
46269,3.4896958
46270,0.12399651
46271,19.02953
46272,3.6203322
46273,0.40590444
46274,8.76068
46275,13.42336
46276,4.30822
46277,1.0892632
46278,3.4185717
46279,0.9492445
46280,14.7081375
46281,1.314845
46282,1.3565034
46283,2.9424105
46284,6.514717
46285,0.87759805
46286,4.1541057
46287,2.669908
46288,0.7307936
46289,0.3236583
46290,0.12399651
46291,3.323662
46292,1.408163
46293,3.6018045
46294,0.12399651
46295,0.11989721
46296,5.791854
46297,3.3486106
46298,0.109253
46299,0.16419923
46300,1.0766532
46301,0.8200946
46302,5.231554
46303,6.6043234
46304,2.2836955
46305,0.47591934
46306,1.0988289
46307,0.07750793
46308,1.2179959
46309,0.12399651
46310,0.12399651
46311,1.7458347
46312,1.827552
46313,0.9852115
46314,0.13974914
46315,7.231865
46316,0.12399651
46317,0.12399651
46318,0.12399651
46319,0.12399651
46320,2.102995
46321,4.272016
46322,0.19015971
46323,1.0942156
46324,1.0628788
46325,0.47338715
46326,0.12399651
46327,1.4539193
46328,1.4433032
46329,1.0012473
46330,2.2403877
46331,1.1879013
46332,0.38473833
46333,0.15218022
46334,0.15256783
46335,0.684729
46336,0.27013624
46337,1.395085
46338,1.3794464
46339,2.2743645
46340,0.3102143
46341,1.1183124
46342,1.8685318
46343,0.6962793
46344,1.2542237
46345,2.9504588
46346,0.562297
46347,0.5821568
46348,0.5329511
46349,0.59220934
46350,0.26658857
46351,0.43445352
46352,0.3325528
46353,0.42570478
46354,0.27194753
46355,0.12049313
46356,0.23023567
46357,0.11424005
46358,1.8569757
46359,2.0927572
46360,20.0
46361,5.684767
46362,3.150622
46363,2.144017
46364,6.5567207
46365,3.4883256
46366,0.72516394
46367,0.12399651
46368,0.72516394
46369,2.3695548
46370,2.2573757
46371,1.3975102
46372,0.43341616
46373,0.11523515
46374,7.37512
46375,5.2279468
46376,0.2610312
46377,0.48668137
46378,0.11989721
46379,1.8498591
46380,0.12399651
46381,0.12399651
46382,0.7888379
46383,0.15761223
46384,3.688697
46385,3.0171113
46386,2.1095114
46387,1.632366
46388,1.2693182
46389,7.834606
46390,1.9232935
46391,0.12399651
46392,2.6063542
46393,0.12399651
46394,0.38665894
46395,0.8589177
46396,0.5980599
46397,0.12399651
46398,9.489976
46399,0.72516394
46400,0.12399651
46401,0.7599474
46402,0.76630116
46403,0.62264717
46404,4.3347006
46405,3.3238482
46406,2.565724
46407,0.574131
46408,1.2303408
46409,0.92119133
46410,0.61902124
46411,0.61478364
46412,0.733786
46413,0.12399651
46414,0.11249392
46415,0.12399651
46416,1.0321136
46417,1.3604888
46418,1.1374131
46419,1.9157791
46420,1.9760834
46421,1.4509811
46422,2.0424018
46423,3.8142776
46424,0.26878622
46425,3.2534907
46426,0.6161175
46427,0.47386172
46428,0.4384998
46429,0.66708076
46430,0.12399651
46431,0.6515641
46432,0.3157398
46433,0.87180257
46434,0.12399651
46435,0.2646882
46436,0.12399651
46437,0.63629943
46438,1.1179549
46439,0.9400935
46440,1.9208314
46441,0.12399651
46442,1.0884991
46443,0.4747952
46444,0.25284973
46445,0.12399651
46446,0.41693124
46447,0.14892969
46448,0.5389822
46449,0.7535813
46450,0.12399651
46451,1.689849
46452,2.085972
46453,1.8993794
46454,1.7248037
46455,1.3734411
46456,0.9226692
46457,0.68986464
46458,0.12399651
46459,1.1057781
46460,0.3139227
46461,4.2374554
46462,0.5943543
46463,0.40590444
46464,0.12399651
46465,0.6433131
46466,0.5678179
46467,0.23992884
46468,1.9308647
46469,2.126898
46470,0.72516394
46471,2.722605
46472,5.499949
46473,0.78541803
46474,0.12399651
46475,0.12399651
46476,2.538707
46477,0.12399651
46478,0.12399651
46479,0.47744647
46480,0.12399651
46481,0.40590444
46482,0.12399651
46483,0.12399651
46484,0.9101205
46485,0.6628668
46486,1.3339794
46487,11.850558
46488,14.295618
46489,1.7068392
46490,3.1931007
46491,1.1359661
46492,8.450064
46493,1.2333857
46494,0.49566415
46495,3.4728606
46496,2.1592011
46497,0.34112358
46498,0.85743153
46499,0.40590444
46500,3.4647405
46501,6.73903
46502,0.37050796
46503,0.4343924
46504,0.43479374
46505,0.102005705
46506,2.500981
46507,0.40590444
46508,0.16439776
46509,2.7421057
46510,1.3499163
46511,2.2404463
46512,0.12399651
46513,0.12399651
46514,0.12399651
46515,3.583639
46516,3.0817738
46517,2.6935904
46518,1.4484953
46519,0.15970153
46520,0.74175835
46521,0.12399651
46522,6.2824078
46523,1.3490051
46524,6.1146345
46525,1.8557149
46526,0.56739897
46527,0.876305
46528,0.5105481
46529,2.6916726
46530,0.35594314
46531,0.12399651
46532,1.0993636
46533,0.27341503
46534,11.083684
46535,0.6845124
46536,0.12399651
46537,0.33809352
46538,0.5880418
